旋转前  axeX:1, 0, 0,axyY:0, 1, 0,axyZ:0, 0, 1,pos:0, 0, 0
旋转后  axeX:-0.979254, 0.151034, -0.1351,axyY:-0.188157, -0.430171, 0.882921,axyZ:0.0752351, 0.890024, 0.449664,pos:62.6931, 77.8688, 132.109
旋转前  axeX:-0.979254, 0.151034, -0.1351,axyY:-0.188157, -0.430171, 0.882921,axyZ:0.0752351, 0.890024, 0.449664,pos:62.6931, 77.8688, 132.109
旋转后  axeX:-0.986999, 0.112179, -0.115113,axyY:-0.152948, -0.435306, 0.887195,axyZ:0.0494154, 0.893266, 0.446804,pos:62.8414, 80.5486, 133.449
旋转前  axeX:-0.986999, 0.112179, -0.115113,axyY:-0.152948, -0.435306, 0.887195,axyZ:0.0494154, 0.893266, 0.446804,pos:62.8414, 80.5486, 133.449
旋转后  axeX:-0.992743, 0.0733015, -0.0953405,axyY:-0.117956, -0.439, 0.89071,axyZ:0.0234364, 0.895492, 0.444461,pos:62.9117, 83.2351, 134.782
旋转前  axeX:-0.992743, 0.0733015, -0.0953405,axyY:-0.117956, -0.439, 0.89071,axyZ:0.0234364, 0.895492, 0.444461,pos:62.9117, 83.2351, 134.782
旋转后  axeX:-0.996521, 0.0345074, -0.0758754,axyY:-0.0833115, -0.441287, 0.89349,axyZ:-0.00265032, 0.896703, 0.442626,pos:62.9038, 85.9252, 136.11
旋转前  axeX:-0.996521, 0.0345074, -0.0758754,axyY:-0.0833115, -0.441287, 0.89349,axyZ:-0.00265032, 0.896703, 0.442626,pos:62.9038, 85.9252, 136.11
旋转后  axeX:-0.998385, -0.0041682, -0.0566751,axyY:-0.0489926, -0.442212, 0.895571,axyZ:-0.0287948, 0.896901, 0.441294,pos:62.8174, 88.6159, 137.434
旋转前  axeX:-0.998385, -0.0041682, -0.0566751,axyY:-0.0489926, -0.442212, 0.895571,axyZ:-0.0287948, 0.896901, 0.441294,pos:62.8174, 88.6159, 137.434
旋转后  axeX:-0.998373, -0.0425486, -0.0379874,axyY:-0.0152998, -0.44182, 0.896973,axyZ:-0.054948, 0.896094, 0.44045,pos:62.6525, 91.3042, 138.756
旋转前  axeX:-0.998373, -0.0425486, -0.0379874,axyY:-0.0152998, -0.44182, 0.896973,axyZ:-0.054948, 0.896094, 0.44045,pos:62.6525, 91.3042, 138.756
旋转后  axeX:-0.99655, -0.0806409, -0.0196936,axyY:0.017877, -0.440163, 0.89774,axyZ:-0.0810624, 0.89429, 0.440086,pos:62.4093, 93.987, 140.076
旋转前  axeX:-0.99655, -0.0806409, -0.0196936,axyY:0.017877, -0.440163, 0.89774,axyZ:-0.0810624, 0.89429, 0.440086,pos:62.4093, 93.987, 140.076
旋转后  axeX:-0.992967, -0.118385, -0.00181625,axyY:0.0504924, -0.437287, 0.897903,axyZ:-0.107092, 0.891496, 0.440189,pos:62.0881, 96.6615, 141.396
旋转前  axeX:-0.992967, -0.118385, -0.00181625,axyY:0.0504924, -0.437287, 0.897903,axyZ:-0.107092, 0.891496, 0.440189,pos:62.0881, 96.6615, 141.396
旋转后  axeX:-0.987691, -0.155655, 0.015481,axyY:0.0823468, -0.433261, 0.897499,axyZ:-0.132992, 0.887726, 0.440745,pos:61.6891, 99.3247, 142.719
旋转前  axeX:-0.987691, -0.155655, 0.015481,axyY:0.0823468, -0.433261, 0.897499,axyZ:-0.132992, 0.887726, 0.440745,pos:61.6891, 99.3247, 142.719
旋转后  axeX:-0.980779, -0.19244, 0.0322655,axyY:0.113499, -0.428129, 0.896562,axyZ:-0.15872, 0.882991, 0.441741,pos:61.2129, 101.974, 144.044
旋转前  axeX:-0.980779, -0.19244, 0.0322655,axyY:0.113499, -0.428129, 0.896562,axyZ:-0.15872, 0.882991, 0.441741,pos:61.2129, 101.974, 144.044
旋转后  axeX:-0.972293, -0.228683, 0.0485013,axyY:0.143894, -0.421948, 0.895128,axyZ:-0.184235, 0.877306, 0.443163,pos:60.6602, 104.606, 145.373
旋转前  axeX:-0.972293, -0.228683, 0.0485013,axyY:0.143894, -0.421948, 0.895128,axyZ:-0.184235, 0.877306, 0.443163,pos:60.6602, 104.606, 145.373
旋转后  axeX:-0.962296, -0.264332, 0.0641614,axyY:0.17349, -0.414774, 0.893232,axyZ:-0.209497, 0.870685, 0.444995,pos:60.0317, 107.218, 146.708
旋转前  axeX:-0.962296, -0.264332, 0.0641614,axyY:0.17349, -0.414774, 0.893232,axyZ:-0.209497, 0.870685, 0.444995,pos:60.0317, 107.218, 146.708
旋转后  axeX:-0.95086, -0.299326, 0.0791887,axyY:0.202216, -0.406677, 0.890911,axyZ:-0.234468, 0.863145, 0.447221,pos:59.3283, 109.807, 148.05
旋转前  axeX:-0.95086, -0.299326, 0.0791887,axyY:0.202216, -0.406677, 0.890911,axyZ:-0.234468, 0.863145, 0.447221,pos:59.3283, 109.807, 148.05
旋转后  axeX:-0.938093, -0.333553, 0.0934091,axyY:0.229876, -0.397769, 0.888221,axyZ:-0.259113, 0.854706, 0.44982,pos:58.551, 112.371, 149.399
旋转前  axeX:-0.938093, -0.333553, 0.0934091,axyY:0.229876, -0.397769, 0.888221,axyZ:-0.259113, 0.854706, 0.44982,pos:58.551, 112.371, 149.399
旋转后  axeX:-0.924064, -0.367003, 0.106854,axyY:0.256501, -0.388108, 0.8852,axyZ:-0.283399, 0.845389, 0.452772,pos:57.7008, 114.907, 150.758
旋转前  axeX:-0.924064, -0.367003, 0.106854,axyY:0.256501, -0.388108, 0.8852,axyZ:-0.283399, 0.845389, 0.452772,pos:57.7008, 114.907, 150.758
旋转后  axeX:-0.908871, -0.399613, 0.119438,axyY:0.282001, -0.377792, 0.8819,axyZ:-0.307296, 0.835215, 0.456055,pos:56.7789, 117.413, 152.126
旋转前  axeX:-0.908871, -0.399613, 0.119438,axyY:0.282001, -0.377792, 0.8819,axyZ:-0.307296, 0.835215, 0.456055,pos:56.7789, 117.413, 152.126
旋转后  axeX:-0.892564, -0.431401, 0.131242,axyY:0.306462, -0.366853, 0.87835,axyZ:-0.330774, 0.824205, 0.459648,pos:55.7866, 119.886, 153.505
